country,protocol,port,packet_size,duration_sec,vpn_connection,firewall_action,cloudflare_flag,endpoint_detected,user_id,service_target,year,month,day,hour,threat_type
6,2,110,0.4768639639374313,8.38,0,allow,0,0,698,Portal de constancias,2024,6,24,0,2
2,0,110,0.9424768112765952,3.32,0,allow,0,1,211,Formulario de denuncias,2022,10,21,0,4
0,2,25,-1.2542607248876654,2.11,0,deny,1,1,466,Sistema de óptica,2022,11,30,0,4
1,3,3306,-0.39944329233679005,2.01,0,allow,0,0,441,Formulario de denuncias,2019,1,28,0,5
4,3,3306,0.9281502621276979,1.84,0,deny,0,0,373,Sistema de óptica,2019,4,6,0,7
1,3,110,-1.3020158887173232,0.88,0,alert,0,0,219,Portal de constancias,2019,12,18,0,4
2,4,22,0.03512869851309628,7.01,1,allow,0,1,126,Sistema de óptica,2023,6,29,0,6
2,0,3306,-1.7342001213757265,0.32,0,deny,1,0,142,Formulario de denuncias,2021,8,21,0,4
2,4,53,-0.996382840207513,6.0,1,allow,0,0,650,Sistema de óptica,2024,5,14,0,4
4,0,25,-0.3707901940389953,2.74,0,deny,0,0,690,Formulario de denuncias,2019,3,8,0,3
1,3,80,-0.33974933754971776,1.87,0,deny,0,0,453,Formulario de denuncias,2022,5,17,0,5
2,3,22,-0.2919941737200599,0.81,0,deny,0,0,303,Web institucional,2020,12,16,0,2
4,0,53,-0.8793826888248514,1.36,0,alert,0,0,400,Portal de constancias,2019,11,26,0,6
3,3,110,0.7633949469153783,1.08,0,allow,0,0,615,Portal de constancias,2020,6,21,0,6
0,4,443,0.25241469393803945,2.46,0,deny,1,0,376,Sistema de óptica,2020,4,15,0,2
4,3,110,-1.4619956875466769,1.57,0,allow,0,1,677,Web institucional,2024,10,11,0,2
6,1,25,-0.08187145286956543,1.47,0,alert,0,0,42,Web institucional,2023,12,11,0,1
4,1,25,1.07857902819112,2.38,1,allow,0,0,466,Sistema de óptica,2019,9,2,0,7
3,0,3306,-0.6907497916977029,0.13,0,allow,1,0,79,Web institucional,2019,12,22,0,3
2,0,443,0.07572058776830544,4.01,0,deny,0,0,83,Sistema de óptica,2019,12,9,0,0
2,1,110,-1.352158810738464,1.02,0,allow,1,0,620,Sistema de óptica,2021,9,14,0,4
4,1,3389,0.550884467873401,6.77,0,deny,0,1,400,Sistema de óptica,2022,10,24,0,2
0,4,21,-0.752831504676258,2.8,1,allow,0,1,653,Web institucional,2023,7,27,0,0
2,1,110,-1.306791405100289,1.41,0,deny,0,1,302,Web institucional,2022,5,12,0,6
2,1,8080,-0.8793826888248514,0.21,0,alert,0,0,215,Web institucional,2020,4,6,0,6
0,4,110,1.2624364089353028,3.63,0,allow,0,0,19,Portal de constancias,2023,7,27,0,1
2,3,8080,0.059006280427925197,3.38,0,deny,0,1,381,Formulario de denuncias,2019,2,27,0,5
3,4,8080,-0.8340152831866764,0.4,0,deny,1,0,439,Formulario de denuncias,2024,12,3,0,7
2,1,8080,-1.5622815315889584,0.69,0,allow,0,1,545,Formulario de denuncias,2023,10,19,0,2
2,0,443,0.12347575159796328,0.47,0,deny,1,0,239,Web institucional,2021,7,5,0,6
4,3,25,-0.33736157935823485,2.44,0,allow,0,1,611,Portal de constancias,2019,1,26,0,1
6,1,110,1.300640539999029,4.61,1,allow,0,0,78,Formulario de denuncias,2020,1,16,0,7
6,2,80,0.37657811989514983,2.2,0,deny,0,0,368,Formulario de denuncias,2020,11,10,0,7
6,0,110,0.21659832106579607,6.2,0,allow,0,0,235,Portal de constancias,2023,10,3,0,5
2,2,25,-1.6028734208441675,0.03,0,allow,1,1,479,Web institucional,2023,12,21,0,5
1,0,443,-1.2256076265898708,0.37,0,deny,1,0,271,Sistema de óptica,2024,5,4,0,1
2,2,25,0.2667412430869368,0.18,0,allow,0,0,232,Sistema de óptica,2021,3,20,0,6
2,1,22,-1.3879751836107073,4.46,0,allow,0,0,32,Formulario de denuncias,2022,6,30,0,3
6,1,8080,-1.0513012786116196,0.64,0,allow,0,0,63,Sistema de óptica,2022,2,21,0,7
3,4,80,-0.06754490372066807,3.68,0,allow,0,0,257,Sistema de óptica,2023,10,14,0,3
4,2,3306,-0.8173009758462961,2.23,0,allow,0,0,545,Portal de constancias,2021,2,27,0,6
3,0,3389,0.5556599842563668,0.64,1,allow,0,0,152,Portal de constancias,2023,6,16,0,2
3,0,80,0.7395173650005494,1.96,0,allow,0,0,192,Web institucional,2024,2,10,0,7
3,1,443,-0.17021850595443241,0.39,0,deny,0,0,35,Web institucional,2019,9,27,0,7
5,3,3389,1.6397022031895996,0.23,0,deny,0,1,613,Web institucional,2019,6,4,0,1
2,1,25,0.9544156022340097,4.01,1,alert,0,1,58,Formulario de denuncias,2023,1,18,0,6
6,4,21,-1.4715467203126085,1.72,0,deny,0,0,642,Web institucional,2021,5,14,0,3
6,3,25,0.8350276926598651,2.12,0,allow,0,1,151,Formulario de denuncias,2022,8,20,0,3
4,3,8080,1.720885981700018,1.19,0,allow,0,0,692,Sistema de óptica,2020,7,8,0,7
2,4,110,0.6344560045753022,0.33,1,alert,0,1,530,Portal de constancias,2019,10,29,0,7
2,3,3389,-1.2494852085046997,0.39,0,deny,0,1,271,Sistema de óptica,2020,8,30,0,5
1,3,21,-0.7170151318040147,8.28,0,alert,0,0,40,Formulario de denuncias,2023,10,25,0,3
2,1,110,-1.1014442006327603,0.75,0,deny,0,0,678,Sistema de óptica,2021,10,14,0,0
4,0,3306,1.2027424541482303,1.89,0,allow,0,0,678,Portal de constancias,2019,6,23,0,0
2,2,53,0.7896602870216901,0.07,1,allow,0,0,114,Sistema de óptica,2022,3,25,0,4
3,1,8080,-1.5455672242485783,0.93,0,allow,0,0,678,Formulario de denuncias,2024,8,15,0,1
2,3,80,0.9281502621276979,1.24,1,deny,1,0,98,Portal de constancias,2020,3,12,0,3
0,3,3389,-1.6386897937164109,0.19,0,allow,0,0,47,Formulario de denuncias,2020,11,3,0,4
5,4,21,-1.39036294180219,4.3,0,allow,0,1,589,Formulario de denuncias,2020,6,26,0,4
3,3,3306,1.5394163591473182,0.58,0,allow,0,0,206,Portal de constancias,2020,1,6,0,2
2,2,25,-1.1539748808453838,0.6,1,allow,0,0,124,Formulario de denuncias,2023,3,27,0,0
4,1,110,0.1449655753213093,0.47,0,deny,0,0,327,Portal de constancias,2023,6,24,0,1
2,3,21,-1.5336284332911638,0.64,1,allow,0,0,419,Sistema de óptica,2024,7,8,0,0
0,3,22,1.1072321264889147,3.28,0,allow,0,0,317,Formulario de denuncias,2024,8,7,0,1
2,0,53,1.4415182732965197,12.26,0,deny,0,0,266,Sistema de óptica,2022,3,25,0,0
6,3,3389,-0.08664696925253121,1.14,1,alert,0,0,661,Portal de constancias,2021,10,15,0,5
2,3,8080,0.8207011435109677,0.38,0,allow,0,0,287,Sistema de óptica,2020,10,11,0,4
4,1,443,1.1215586756378122,1.61,0,allow,0,1,506,Sistema de óptica,2023,6,7,0,0
5,1,21,-0.16305523137998376,0.06,0,alert,0,0,478,Web institucional,2024,2,3,0,6
2,1,80,-1.0369747294627223,2.2,0,allow,0,0,690,Formulario de denuncias,2023,3,9,0,1
2,0,8080,0.4529863820226024,0.03,0,allow,0,0,681,Formulario de denuncias,2024,9,17,0,2
2,3,53,-1.2709750322280455,4.54,0,deny,0,0,426,Portal de constancias,2022,10,12,0,6
2,2,21,0.42910880010777347,1.06,0,deny,0,1,627,Formulario de denuncias,2022,1,11,0,7
2,4,3389,-1.0035461147819618,5.99,0,allow,0,1,242,Formulario de denuncias,2019,2,28,0,6
0,2,3389,0.2380881447891421,0.86,0,allow,0,0,512,Portal de constancias,2024,10,29,0,4
6,4,22,-1.3975262163766389,2.56,1,allow,0,0,251,Sistema de óptica,2023,12,21,0,0
4,1,3389,0.8780073401065571,0.52,0,allow,0,0,440,Web institucional,2019,9,15,0,5
6,2,8080,0.9185992293617663,0.6,0,deny,0,1,134,Portal de constancias,2024,5,18,0,3
6,1,80,1.0761912699996372,0.26,1,allow,0,0,317,Formulario de denuncias,2024,3,21,0,2
1,0,3306,0.8780073401065571,0.34,0,deny,0,0,690,Web institucional,2022,7,17,0,5
6,2,21,-0.2346879771244705,3.76,1,allow,0,1,369,Portal de constancias,2022,8,29,0,2
0,0,21,-1.2996281305258404,0.03,0,deny,0,0,170,Portal de constancias,2020,7,25,0,4
6,2,25,1.4080896586157592,3.96,0,allow,0,0,574,Sistema de óptica,2023,7,18,0,2
5,3,8080,-0.9390766436119237,1.73,1,allow,0,0,360,Formulario de denuncias,2021,6,10,0,1
4,0,53,-0.026953014465458912,3.77,1,allow,0,0,161,Web institucional,2024,11,29,0,2
3,3,443,0.6654968610645797,0.26,0,allow,0,1,268,Portal de constancias,2021,11,15,0,0
3,3,443,-0.12962661669922326,2.02,0,allow,0,0,387,Formulario de denuncias,2020,11,17,0,3
2,1,110,-1.4787099948870572,3.4,0,deny,0,1,162,Formulario de denuncias,2023,3,27,0,6
3,4,3306,-1.2256076265898708,0.36,1,allow,0,1,636,Formulario de denuncias,2022,7,1,0,6
4,4,8080,-1.6673428920142057,5.89,0,allow,0,1,482,Portal de constancias,2024,7,17,0,4
0,2,443,-0.031728530848424696,0.04,0,allow,0,0,622,Sistema de óptica,2020,3,19,0,7
2,3,21,0.8684563073406256,1.11,0,deny,0,0,365,Formulario de denuncias,2021,7,14,0,1
2,1,110,-0.2872186573370941,0.28,0,allow,0,0,435,Portal de constancias,2022,1,23,0,7
3,3,3306,-1.504975334993369,0.8,1,deny,0,1,17,Portal de constancias,2022,5,28,0,3
2,2,22,1.2839262326586487,1.93,0,deny,0,0,642,Formulario de denuncias,2021,8,23,0,6
0,1,8080,1.2934772654245803,0.86,0,allow,0,0,320,Sistema de óptica,2024,9,15,0,6
2,2,80,-0.9151990616970948,2.86,0,allow,0,1,78,Formulario de denuncias,2023,4,2,0,7
6,0,443,1.5680694574451128,2.33,0,allow,0,0,615,Portal de constancias,2020,8,21,0,7
4,0,25,1.3292936382968237,2.96,0,deny,0,1,35,Web institucional,2021,6,16,0,5
4,2,80,1.720885981700018,0.14,0,allow,0,0,323,Sistema de óptica,2020,10,16,0,7
2,2,80,0.6631091028730969,1.05,0,deny,0,1,26,Sistema de óptica,2022,3,24,0,1
4,2,8080,-0.7862601193570186,6.23,0,allow,0,0,685,Formulario de denuncias,2020,5,21,0,7
5,0,22,-0.9557909509523039,0.19,0,deny,0,1,564,Sistema de óptica,2022,11,26,0,5
3,4,3306,0.7395173650005494,0.78,0,alert,1,0,663,Web institucional,2019,5,4,0,7
6,0,22,0.40284346000146165,1.54,0,allow,0,1,6,Formulario de denuncias,2023,10,21,0,6
2,2,53,0.42910880010777347,0.65,0,deny,0,0,623,Sistema de óptica,2021,9,3,0,3
6,4,443,1.143048499361158,4.53,1,allow,0,1,529,Formulario de denuncias,2023,12,2,0,4
0,3,22,-0.6453823860595279,4.78,0,alert,0,1,552,Portal de constancias,2019,5,14,0,4
6,3,25,0.34076174702290646,0.63,0,allow,0,0,375,Web institucional,2022,7,17,0,5
0,1,443,1.7304370144659496,2.26,1,allow,0,0,49,Web institucional,2024,8,12,0,0
2,3,80,1.0857423027655688,2.65,0,allow,0,1,49,Web institucional,2020,1,9,0,7
3,4,3389,-1.574220322546373,0.84,0,deny,0,1,187,Formulario de denuncias,2022,9,5,0,4
2,3,443,0.5413334351074693,0.39,0,deny,0,0,255,Web institucional,2021,4,17,0,6
4,2,110,1.238558827020474,2.86,0,deny,0,0,463,Sistema de óptica,2020,6,16,0,1
1,3,22,1.6349266868066339,0.07,1,alert,0,0,135,Portal de constancias,2019,1,29,0,0
3,3,3389,1.5919470393599418,1.31,0,deny,0,0,476,Portal de constancias,2021,4,12,0,7
0,1,3306,-0.755219262867741,0.28,0,deny,0,0,27,Portal de constancias,2019,9,14,0,1
6,4,110,-1.6697306502056886,2.9,0,alert,0,0,513,Sistema de óptica,2020,10,15,0,7
6,2,80,1.5035999862750749,3.15,0,allow,0,0,166,Portal de constancias,2021,8,9,0,3
6,0,8080,0.31210864872511174,2.05,1,deny,0,0,258,Web institucional,2024,4,8,0,7
3,4,21,1.3364569128712724,1.01,0,deny,0,1,501,Portal de constancias,2022,4,19,0,6
6,3,80,1.5847837647854932,4.19,1,allow,0,0,311,Formulario de denuncias,2023,12,26,0,6
2,1,443,-1.3402200197810494,0.02,0,allow,0,0,399,Sistema de óptica,2022,4,14,0,4
0,0,22,0.2667412430869368,0.34,0,deny,0,0,6,Sistema de óptica,2019,6,26,0,2
6,4,110,1.5059877444665577,0.05,0,deny,1,0,278,Portal de constancias,2024,11,16,0,4
0,0,80,-1.0704033441434826,0.28,0,alert,0,1,506,Portal de constancias,2022,1,14,0,2
6,4,3306,0.2691290012784197,1.2,0,deny,0,0,93,Formulario de denuncias,2020,11,19,0,7
4,0,110,-1.3784241508447757,2.68,0,allow,0,0,132,Formulario de denuncias,2021,2,8,0,2
0,0,8080,0.9854564587232872,2.32,0,allow,0,0,516,Formulario de denuncias,2020,12,27,0,2
3,0,3306,1.057089204467774,4.31,1,allow,0,0,198,Formulario de denuncias,2021,9,2,0,7
4,3,22,-0.22991246074150473,3.29,0,deny,0,0,420,Portal de constancias,2024,3,29,0,5
3,0,3389,1.1048443682974318,2.14,0,deny,0,0,404,Web institucional,2019,12,5,0,2
4,2,3389,-1.001158356590479,0.24,0,allow,0,1,320,Web institucional,2019,3,24,0,4
0,2,3306,0.5126803368096746,4.1,1,allow,0,0,463,Web institucional,2024,8,24,0,3
4,2,3306,-1.5766080807378557,1.63,0,deny,0,0,5,Sistema de óptica,2023,6,30,0,7
4,1,8080,-1.6912204739290346,6.57,0,deny,0,0,35,Formulario de denuncias,2019,8,24,0,5
2,0,53,-0.1200755839332917,3.03,0,allow,0,1,143,Portal de constancias,2020,11,11,0,7
2,0,22,0.572374291596747,1.36,1,allow,0,0,677,Portal de constancias,2021,4,27,0,5
4,3,53,0.6941499593623744,3.46,0,deny,0,0,697,Sistema de óptica,2019,1,17,0,6
2,1,3389,1.6182123794662537,0.45,0,deny,1,0,246,Web institucional,2020,2,20,0,1
6,4,21,-0.2657288336137481,0.79,0,allow,0,0,376,Portal de constancias,2019,9,21,0,1
6,1,25,-1.082342135100897,0.35,0,deny,0,0,45,Formulario de denuncias,2020,12,18,0,5
2,3,8080,-0.13917764946515482,1.87,1,allow,0,0,89,Sistema de óptica,2022,2,10,0,7
4,2,21,-0.33974933754971776,0.77,0,allow,0,1,259,Web institucional,2019,7,31,0,6
0,1,443,-0.8984847543567145,2.1,0,alert,0,0,153,Formulario de denuncias,2023,6,6,0,5
2,3,443,1.67313081787036,2.12,1,deny,0,1,54,Web institucional,2022,7,23,0,3
1,1,110,1.0236605897870135,3.24,0,alert,0,1,52,Web institucional,2019,12,5,0,1
1,2,3389,1.2528853761693712,3.09,1,allow,0,1,41,Web institucional,2024,12,14,0,4
2,3,8080,0.0876593787257199,3.11,0,deny,1,0,461,Formulario de denuncias,2020,4,13,0,4
2,2,22,0.725190815851652,0.62,0,deny,0,0,146,Formulario de denuncias,2022,6,11,0,4
0,4,21,-1.5670570479719241,5.2,1,deny,0,0,497,Formulario de denuncias,2023,8,21,0,4
6,3,21,0.5580477424478496,0.17,0,allow,0,0,101,Sistema de óptica,2020,9,2,0,6
2,2,3389,-0.17499402233739822,1.93,0,allow,0,0,448,Sistema de óptica,2021,10,1,0,6
4,4,80,1.6158246212747707,4.63,0,allow,0,0,252,Web institucional,2021,12,29,0,6
2,3,21,-0.5928517058469043,4.08,1,allow,0,0,428,Web institucional,2022,10,1,0,0
6,0,3306,0.8780073401065571,0.39,0,allow,0,1,363,Formulario de denuncias,2019,8,18,0,6
6,4,110,1.4582325806368999,2.71,1,deny,0,0,618,Portal de constancias,2021,9,11,0,2
2,2,3306,-1.1468116062709353,0.85,0,allow,0,0,135,Sistema de óptica,2020,12,27,0,1
2,1,3389,-0.5021168945705544,4.49,0,allow,0,0,688,Formulario de denuncias,2024,1,5,0,1
6,3,80,0.968742151382907,1.11,0,deny,0,0,516,Sistema de óptica,2021,2,10,0,1
6,1,110,-0.9008725125481973,0.08,0,allow,0,0,269,Portal de constancias,2024,10,7,0,1
3,3,3389,-0.664484451591391,0.16,0,deny,0,0,43,Portal de constancias,2021,5,31,0,3
0,3,3306,-0.5880761894639385,0.69,0,allow,0,0,361,Sistema de óptica,2024,8,8,0,0
6,4,21,1.2504976179778884,0.3,0,allow,0,1,197,Formulario de denuncias,2020,8,18,0,4
4,4,8080,0.8636807909576598,0.78,0,allow,0,1,659,Web institucional,2024,5,13,0,5
2,2,21,0.24763917755507367,0.08,0,deny,0,0,252,Portal de constancias,2019,12,21,0,7
1,4,22,1.632538928615151,0.27,1,deny,0,1,592,Web institucional,2024,10,11,0,3
2,3,8080,-0.17021850595443241,1.25,0,allow,0,0,280,Sistema de óptica,2022,2,11,0,1
6,3,25,0.904272680212869,1.46,0,alert,0,0,221,Web institucional,2023,8,3,0,0
2,1,21,0.9711299095743899,6.5,1,allow,0,0,141,Sistema de óptica,2019,9,11,0,5
2,0,80,-1.041750245845688,1.09,0,allow,0,0,310,Formulario de denuncias,2021,11,14,0,3
2,2,25,-0.8125254594633303,0.66,0,allow,0,0,617,Web institucional,2020,1,23,0,2
6,0,3306,-0.22991246074150473,0.1,0,allow,0,0,197,Sistema de óptica,2022,7,9,0,5
2,1,8080,1.455844822445417,2.89,1,allow,0,1,574,Formulario de denuncias,2021,12,20,0,0
6,2,80,-0.7814846029740528,5.88,0,allow,1,0,408,Portal de constancias,2021,12,18,0,2
1,3,443,1.0523136880848083,0.05,0,allow,0,1,435,Sistema de óptica,2019,9,22,0,4
2,2,8080,-1.3378322615895666,1.05,1,deny,0,0,11,Formulario de denuncias,2024,4,13,0,2
4,3,25,1.6874573670192574,1.42,0,allow,1,0,394,Formulario de denuncias,2022,12,4,0,1
4,1,80,-1.528852916908198,0.98,0,allow,0,0,207,Formulario de denuncias,2022,4,9,0,1
4,4,80,1.2624364089353028,4.2,0,deny,0,0,120,Web institucional,2022,12,12,0,5
2,2,443,-0.6955253080806687,2.3,0,alert,0,0,42,Sistema de óptica,2023,9,16,0,1
5,3,8080,-0.45674948893237943,1.51,0,deny,0,1,243,Web institucional,2021,10,10,0,5
2,1,80,-1.2375464175472852,3.14,0,allow,0,1,20,Sistema de óptica,2021,6,13,0,6
2,3,22,-0.012626465316561558,2.26,0,allow,0,1,13,Sistema de óptica,2024,1,13,0,5
1,4,25,-1.2351586593558022,1.45,1,alert,0,0,63,Formulario de denuncias,2024,12,23,0,1
2,0,80,0.8469664836172796,0.25,0,allow,0,0,97,Formulario de denuncias,2023,9,15,0,6
5,2,80,1.2695996835097514,4.8,1,allow,0,0,607,Web institucional,2020,9,18,0,5
2,0,25,0.06616955500237387,2.03,0,allow,1,0,54,Formulario de denuncias,2023,3,21,0,5
4,3,443,-1.2232198683983877,4.11,0,allow,0,0,564,Portal de constancias,2019,1,18,0,1
1,3,3389,0.925762503936215,3.52,0,allow,0,1,445,Formulario de denuncias,2022,1,25,0,7
1,1,3306,0.1210879934064804,9.2,0,deny,1,0,476,Sistema de óptica,2021,5,17,0,6
0,2,443,1.1836403886163673,1.75,0,allow,0,0,229,Sistema de óptica,2020,8,14,0,4
4,0,8080,1.7280492562744667,0.94,1,allow,1,0,641,Web institucional,2020,10,21,0,5
6,4,25,-1.6936082321205175,1.34,1,allow,1,1,260,Formulario de denuncias,2024,5,6,0,0
6,3,3389,1.4057019004242763,0.56,0,deny,0,0,159,Portal de constancias,2024,9,3,0,6
5,4,25,0.34314950521438936,0.96,0,allow,0,0,662,Portal de constancias,2019,1,18,0,3
6,4,21,0.8660685491491427,0.45,0,deny,0,1,533,Web institucional,2019,3,14,0,3
3,2,3389,0.8207011435109677,2.38,0,deny,1,0,502,Formulario de denuncias,2022,4,6,0,5
4,2,443,0.6845989265964428,0.1,0,deny,1,0,55,Portal de constancias,2022,9,4,0,2
2,3,53,-0.5570353329746609,0.31,1,allow,0,0,69,Portal de constancias,2023,1,30,0,0
2,2,53,-0.03650404723139048,2.87,0,allow,0,1,110,Portal de constancias,2024,6,16,0,0
6,4,443,1.451069306062451,0.15,0,allow,0,0,655,Formulario de denuncias,2023,6,15,0,2
0,4,110,1.4940489535091432,0.17,0,allow,0,0,638,Formulario de denuncias,2020,5,10,0,1
2,2,3389,-0.4376474234005163,3.13,1,allow,0,0,599,Formulario de denuncias,2021,8,2,0,4
3,1,3389,1.1000688519144661,0.85,0,allow,0,0,158,Portal de constancias,2024,10,3,0,0
5,4,25,1.3937631094668619,0.65,1,deny,0,1,392,Sistema de óptica,2019,5,10,0,5
3,1,53,-0.8077499430803646,1.19,0,allow,0,0,603,Web institucional,2023,5,11,0,7
2,1,53,0.7920480452131731,1.53,0,allow,0,0,270,Formulario de denuncias,2024,3,5,0,0
6,1,80,-0.39944329233679005,1.13,1,allow,0,0,171,Sistema de óptica,2022,2,13,0,0
5,2,80,-0.6286680787191476,1.56,0,allow,1,0,109,Portal de constancias,2022,8,22,0,0
2,2,80,-0.5283822346768662,0.41,1,deny,0,1,556,Portal de constancias,2021,11,19,0,3
1,4,21,-0.19887160425222714,0.08,0,deny,0,0,55,Web institucional,2023,9,3,0,0
6,4,443,0.7108642667027547,5.73,0,alert,0,1,64,Formulario de denuncias,2020,9,12,0,5
3,4,21,0.9854564587232872,1.79,0,allow,0,1,486,Web institucional,2021,1,12,0,2
6,3,80,-0.40421880871975585,1.2,0,allow,0,1,89,Sistema de óptica,2021,3,24,0,4
2,3,21,-0.36362691946454667,6.27,0,allow,0,0,522,Portal de constancias,2022,3,16,0,7
2,2,80,0.8254766598939335,1.0,1,deny,0,1,175,Formulario de denuncias,2020,12,30,0,2
0,3,80,0.5604355006393326,2.53,0,deny,0,0,34,Web institucional,2021,10,19,0,2
3,4,443,-0.21319815340112447,0.88,0,allow,0,0,318,Web institucional,2023,8,14,0,3
4,4,25,0.5675987752137812,1.02,1,alert,0,0,32,Sistema de óptica,2020,10,23,0,4
2,1,21,-0.5427087838257636,0.12,1,allow,0,0,273,Sistema de óptica,2020,5,18,0,6
1,4,8080,-0.5737496403150412,0.24,0,allow,0,0,170,Portal de constancias,2023,10,18,0,3
3,3,25,-1.306791405100289,0.31,0,allow,0,0,488,Formulario de denuncias,2024,6,17,0,6
6,1,443,0.9997830078721847,0.3,0,allow,0,0,102,Formulario de denuncias,2023,3,10,0,2
2,2,22,-0.7385049555273607,1.08,1,allow,0,1,102,Portal de constancias,2020,1,29,0,7
1,4,80,-0.7170151318040147,0.08,1,allow,0,1,504,Portal de constancias,2020,3,23,0,6
2,4,110,-0.8769949306333684,1.82,1,deny,0,1,46,Formulario de denuncias,2022,4,4,0,4
6,1,3389,0.6893744429794086,2.05,1,allow,0,1,93,Portal de constancias,2023,6,4,0,2
4,4,80,0.8660685491491427,1.68,1,alert,0,1,225,Sistema de óptica,2020,10,15,0,5
6,0,21,-1.106219717015726,2.56,0,alert,0,0,332,Sistema de óptica,2022,9,18,0,3
2,4,21,1.5561306664876984,0.3,0,deny,0,0,466,Web institucional,2023,9,21,0,0
1,2,25,-1.1683014299942813,0.83,0,deny,0,0,649,Web institucional,2021,4,17,0,4
3,3,21,0.9973952496807017,0.89,0,allow,0,0,132,Formulario de denuncias,2022,1,7,0,2
2,2,8080,0.8756195819150743,8.32,0,deny,0,1,661,Formulario de denuncias,2020,6,11,0,4
2,3,53,-0.13678989127367194,6.21,0,allow,0,0,254,Formulario de denuncias,2021,3,29,0,0
3,2,25,-0.27289210818819676,0.51,0,alert,0,0,408,Web institucional,2023,12,9,0,5
4,1,80,1.2075179705311962,1.78,0,allow,0,0,695,Portal de constancias,2022,6,28,0,6
1,4,110,-0.7170151318040147,0.25,0,deny,0,0,306,Sistema de óptica,2020,3,29,0,3
6,2,22,1.4009263840413104,0.27,0,allow,0,0,575,Formulario de denuncias,2024,1,6,0,4
4,3,22,1.0905178191485345,1.07,0,allow,0,0,393,Web institucional,2021,2,10,0,2
3,1,3389,1.410477416807242,0.36,0,deny,0,1,244,Sistema de óptica,2019,10,30,0,4
3,3,53,0.02557766574716471,0.64,0,allow,0,0,102,Web institucional,2024,9,8,0,6
0,1,53,-1.2709750322280455,0.12,0,deny,0,0,251,Formulario de denuncias,2022,10,10,0,1
4,1,22,0.4768639639374313,2.1,1,allow,0,0,354,Formulario de denuncias,2019,2,15,0,7
4,4,8080,-1.0560767949945853,4.04,1,deny,0,0,201,Portal de constancias,2020,3,11,0,5
4,1,110,-0.09381024382697989,0.63,1,deny,0,1,331,Portal de constancias,2021,4,8,0,4
6,3,53,-0.6358313532935963,1.07,0,alert,0,1,430,Sistema de óptica,2022,1,19,0,7
4,1,443,-1.4763222366955744,11.54,0,allow,0,0,462,Web institucional,2024,2,6,0,4
4,2,80,-0.3493003703156493,0.39,1,allow,0,0,207,Portal de constancias,2021,11,16,0,4
3,0,8080,-0.48301482903869125,1.25,0,allow,0,0,199,Web institucional,2022,6,22,0,7
6,3,3306,-1.7127102976523807,4.1,0,allow,0,0,520,Web institucional,2024,2,16,0,2
4,1,3389,0.9185992293617663,0.28,0,deny,0,0,118,Formulario de denuncias,2021,3,17,0,0
6,0,21,1.4486815478709683,11.22,0,allow,0,1,99,Sistema de óptica,2023,9,12,0,3
4,4,25,-1.6076489372271334,1.47,0,allow,0,0,32,Formulario de denuncias,2019,1,10,0,0
6,3,22,-0.0030754325506299907,1.67,0,deny,0,0,175,Portal de constancias,2024,3,25,0,3
2,2,80,-0.05799387095473651,0.12,0,alert,0,0,276,Portal de constancias,2023,5,11,0,4
2,0,110,0.6344560045753022,1.68,1,allow,0,0,3,Formulario de denuncias,2020,3,7,0,1
6,1,25,0.46492517298001684,1.29,0,allow,0,0,440,Web institucional,2021,10,13,0,2
2,0,3306,0.09243489510868569,0.08,0,deny,0,0,634,Formulario de denuncias,2024,1,20,0,5
6,2,80,1.1191709174463291,0.73,0,deny,0,1,523,Formulario de denuncias,2019,3,3,0,0
2,0,110,-0.026953014465458912,1.04,0,deny,0,1,551,Sistema de óptica,2024,9,16,0,1
6,0,21,1.501212228083592,1.51,1,allow,0,0,639,Sistema de óptica,2023,5,20,0,2
6,1,25,0.09959816968313437,1.92,0,deny,0,1,392,Formulario de denuncias,2020,9,4,0,1
2,3,8080,-1.3306689870151178,8.27,0,allow,0,0,474,Formulario de denuncias,2020,3,19,0,1
1,1,22,-1.106219717015726,2.2,0,allow,0,0,173,Sistema de óptica,2020,2,7,0,3
6,0,53,1.1908036631908159,0.92,0,allow,0,0,585,Portal de constancias,2023,8,14,0,7
